,XRP-USD,TRX-USD,ETC-USD,BCH-USD,EOS-USD,ADA-USD,BNT-USD,LTC-USD,DOGE-USD,BAT-USD
2021-02-15 16:00:00+00:00,0.5774940252304077,0.05438236519694328,15.75698184967041,753.8812255859375,5.0121989250183105,0.8803884983062744,3.5091006755828857,216.97540283203125,0.059981442987918854,0.5755593180656433
2021-02-15 17:00:00+00:00,0.5795804262161255,0.05414488539099693,15.630064010620117,753.8191528320312,5.000219345092773,0.8719784617424011,3.4899184703826904,216.79916381835938,0.058709729462862015,0.5792986750602722
2021-02-15 18:00:00+00:00,0.5763458013534546,0.05424404889345169,15.555215835571289,742.4640502929688,4.968777656555176,0.8761544227600098,3.5165016651153564,216.2976837158203,0.05901545658707619,0.5891048312187195
2021-02-15 19:00:00+00:00,0.5778599977493286,0.05411181598901749,15.553825378417969,751.5516357421875,5.011722564697266,0.8761606216430664,3.5082521438598633,219.1741485595703,0.0599772147834301,0.5818526148796082
2021-02-15 20:00:00+00:00,0.5702934861183167,0.05332067608833313,15.288704872131348,746.5433959960938,4.893928527832031,0.898022472858429,3.520130157470703,217.17514038085938,0.05854736268520355,0.574441134929657
2021-02-15 21:00:00+00:00,0.5588837265968323,0.05184580758213997,14.698477745056152,713.32568359375,4.75475549697876,0.8443920016288757,3.365385055541992,211.5598602294922,0.056778550148010254,0.5473170876502991
2021-02-15 22:00:00+00:00,0.5638903975486755,0.05171932652592659,15.01038646697998,726.3092041015625,4.795507907867432,0.8599697351455688,3.4094321727752686,212.67227172851562,0.057384759187698364,0.5528127551078796
2021-02-15 23:00:00+00:00,0.5484132170677185,0.050676409155130386,14.629180908203125,712.2847900390625,4.695830821990967,0.8609897494316101,3.3960108757019043,207.6792449951172,0.05648966506123543,0.5382034778594971
2021-02-16 00:00:00+00:00,0.5528447031974792,0.05100134387612343,14.719165802001953,714.7705078125,4.66298770904541,0.8623616099357605,3.3998987674713135,206.93121337890625,0.05667507275938988,0.5433468222618103
2021-02-16 01:00:00+00:00,0.5627719759941101,0.05224843695759773,15.045519828796387,725.818115234375,4.797668933868408,0.8813156485557556,3.4727492332458496,214.37245178222656,0.05824711173772812,0.5716545581817627
2021-02-16 02:00:00+00:00,0.5678478479385376,0.05274612456560135,15.163070678710938,728.2464599609375,4.81458044052124,0.8868198990821838,3.5374956130981445,214.8183135986328,0.058387015014886856,0.5724508166313171
2021-02-16 03:00:00+00:00,0.573699951171875,0.053516075015068054,15.256380081176758,731.8577270507812,4.87636137008667,0.8814278244972229,3.5682501792907715,216.85694885253906,0.059101976454257965,0.5665186047554016
2021-02-16 04:00:00+00:00,0.5735783576965332,0.05470921844244003,15.261140823364258,722.8689575195312,4.853259563446045,0.8789780735969543,3.53296160697937,215.06365966796875,0.05881446227431297,0.5692852735519409
2021-02-16 05:00:00+00:00,0.5686706304550171,0.0538749136030674,15.077032089233398,718.3827514648438,4.831183433532715,0.8796479105949402,3.5666797161102295,214.02108764648438,0.05766666308045387,0.565506100654602
2021-02-16 06:00:00+00:00,0.5622379779815674,0.05381515622138977,15.079636573791504,713.5689086914062,4.823648929595947,0.8740377426147461,3.564175605773926,213.08180236816406,0.05815282091498375,0.5662018060684204
2021-02-16 07:00:00+00:00,0.5609287619590759,0.05295560136437416,15.03267765045166,723.093017578125,4.836005687713623,0.8735963106155396,3.5605099201202393,214.93727111816406,0.05851171910762787,0.562335193157196
2021-02-16 08:00:00+00:00,0.5610527396202087,0.05307578667998314,15.121291160583496,717.0988159179688,4.869804382324219,0.8935929536819458,3.630667209625244,216.4141082763672,0.0582236610352993,0.5845381021499634
2021-02-16 09:00:00+00:00,0.5601213574409485,0.053342554718256,15.03079891204834,720.4461669921875,4.858017444610596,0.898293673992157,3.6291017532348633,216.2808074951172,0.058808546513319016,0.5826992988586426
2021-02-16 10:00:00+00:00,0.5585547685623169,0.05358124151825905,15.093426704406738,714.2085571289062,4.887785911560059,0.9023789763450623,3.6331255435943604,214.59164428710938,0.058244768530130386,0.5877542495727539
2021-02-16 11:00:00+00:00,0.5414323210716248,0.05239887908101082,14.659482955932617,707.9708251953125,4.787507057189941,0.8849015831947327,3.5697109699249268,213.22076416015625,0.05707203969359398,0.5643609166145325
2021-02-16 12:00:00+00:00,0.5452216863632202,0.052552931010723114,14.85867977142334,713.7828979492188,4.813116073608398,0.8845171928405762,3.5975637435913086,215.6016845703125,0.057071082293987274,0.5625476241111755
2021-02-16 13:00:00+00:00,0.5354479551315308,0.05209794268012047,14.637285232543945,704.4500122070312,4.745895862579346,0.8756201267242432,3.5682621002197266,212.47850036621094,0.056054871529340744,0.555792510509491
2021-02-16 14:00:00+00:00,0.5351945161819458,0.052285999059677124,14.577759742736816,708.419677734375,4.7223124504089355,0.8802332878112793,3.55153226852417,212.7733612060547,0.055756717920303345,0.5547329783439636
2021-02-16 15:00:00+00:00,0.5332897901535034,0.05215388536453247,14.558709144592285,702.4085083007812,4.6978068351745605,0.880101203918457,3.5811188220977783,211.34181213378906,0.055779341608285904,0.5502036809921265
2021-02-16 16:00:00+00:00,0.5111876726150513,0.05031668394804001,14.077256202697754,681.4659423828125,4.458733558654785,0.8562411069869995,3.485029935836792,204.48098754882812,0.055142659693956375,0.529482901096344
2021-02-16 17:00:00+00:00,0.5210257768630981,0.05123750865459442,14.238926887512207,690.210693359375,4.545523643493652,0.8661060333251953,3.55472731590271,208.0088348388672,0.05512281134724617,0.5476996898651123
2021-02-16 18:00:00+00:00,0.5227367281913757,0.05137019604444504,14.316987991333008,690.7683715820312,4.607051849365234,0.8721836805343628,3.5714309215545654,207.90194702148438,0.053885046392679214,0.5482741594314575
2021-02-16 19:00:00+00:00,0.5233893990516663,0.05118463933467865,14.202096939086914,693.0789184570312,4.560211181640625,0.8639727234840393,3.58290433883667,207.23143005371094,0.052283983677625656,0.5499205589294434
2021-02-16 20:00:00+00:00,0.5127489566802979,0.05065503343939781,13.993102073669434,692.656982421875,4.53546667098999,0.8601500391960144,3.5643506050109863,205.46762084960938,0.052898477762937546,0.5375630259513855
2021-02-16 21:00:00+00:00,0.5037166476249695,0.05037285387516022,13.967955589294434,683.0773315429688,4.509352684020996,0.8674735426902771,3.563488483428955,206.3751220703125,0.05371797829866409,0.5342439413070679
2021-02-16 22:00:00+00:00,0.5140948295593262,0.05129605904221535,14.172843933105469,701.378662109375,4.601447582244873,0.8724954724311829,3.609804630279541,209.1996612548828,0.05372852087020874,0.5443148612976074
2021-02-16 23:00:00+00:00,0.5206139087677002,0.05213288217782974,14.352267265319824,707.2417602539062,4.649750232696533,0.8707560896873474,3.6451258659362793,210.53854370117188,0.05351658910512924,0.5561456084251404
2021-02-17 00:00:00+00:00,0.515261173248291,0.05143341049551964,14.377161026000977,699.3023681640625,4.596683502197266,0.8653290271759033,3.6278910636901855,209.2661590576172,0.054015517234802246,0.5431431531906128
2021-02-17 01:00:00+00:00,0.5164783000946045,0.05133453384041786,14.687154769897461,695.7604370117188,4.580630779266357,0.8594531416893005,3.6258692741394043,208.62242126464844,0.054373886436223984,0.5332357883453369
2021-02-17 02:00:00+00:00,0.5256982445716858,0.051844172179698944,14.631619453430176,702.0501098632812,4.642175197601318,0.8624116778373718,3.6631569862365723,211.94625854492188,0.05426940321922302,0.5403900146484375
2021-02-17 03:00:00+00:00,0.5147378444671631,0.050611771643161774,14.262328147888184,691.4779052734375,4.52712869644165,0.8442498445510864,3.585937738418579,209.1729736328125,0.053866494446992874,0.5323267579078674
2021-02-17 04:00:00+00:00,0.5038346648216248,0.04940321296453476,13.905948638916016,682.6398315429688,4.471357345581055,0.8301598429679871,3.5477874279022217,205.3695068359375,0.052430521696805954,0.5124016404151917
2021-02-17 05:00:00+00:00,0.49811410903930664,0.04973440617322922,13.964094161987305,687.7142333984375,4.482580661773682,0.8346008658409119,3.5934815406799316,207.7814178466797,0.05287651717662811,0.5224816203117371
2021-02-17 06:00:00+00:00,0.5142560005187988,0.050469592213630676,14.108704566955566,693.1500244140625,4.559957027435303,0.8364735245704651,3.6415932178497314,213.9096221923828,0.0528760701417923,0.5307673215866089
2021-02-17 07:00:00+00:00,0.5308395624160767,0.05149680748581886,14.631207466125488,710.163330078125,4.72833776473999,0.8605178594589233,3.73120379447937,218.74749755859375,0.053926754742860794,0.5669261813163757
2021-02-17 08:00:00+00:00,0.5279496908187866,0.05124561861157417,14.638219833374023,708.4225463867188,4.6985249519348145,0.8498586416244507,3.7293624877929688,219.74009704589844,0.05388779938220978,0.5561236143112183
2021-02-17 09:00:00+00:00,0.5341621041297913,0.05186503008008003,15.008903503417969,719.2821044921875,4.808278560638428,0.8592730760574341,3.76969575881958,222.4835205078125,0.05345936119556427,0.5541551113128662
2021-02-17 10:00:00+00:00,0.547055184841156,0.05246601998806,15.312302589416504,717.31103515625,4.7885918617248535,0.8658407926559448,3.873011589050293,223.3395538330078,0.053046125918626785,0.5674849152565002
2021-02-17 11:00:00+00:00,0.5360413789749146,0.052626729011535645,15.516253471374512,714.177734375,4.793677806854248,0.8659548759460449,3.872598648071289,224.2943115234375,0.052327319979667664,0.562070906162262
2021-02-17 12:00:00+00:00,0.5358190536499023,0.052313726395368576,15.11072826385498,711.8519897460938,4.7613749504089355,0.8664557933807373,3.9067671298980713,223.1101837158203,0.05280083417892456,0.5663431882858276
2021-02-17 13:00:00+00:00,0.5377944111824036,0.052775006741285324,15.330948829650879,716.9974975585938,4.787140369415283,0.8643656373023987,3.891895055770874,225.88490295410156,0.053065404295921326,0.5622550845146179
2021-02-17 14:00:00+00:00,0.5415740609169006,0.053306110203266144,15.363000869750977,719.03173828125,4.8016557693481445,0.8671296834945679,3.9227354526519775,229.41226196289062,0.052474454045295715,0.5661473870277405
2021-02-17 15:00:00+00:00,0.5407024025917053,0.05318097770214081,15.28571891784668,714.312255859375,4.811767578125,0.8664165139198303,4.0486860275268555,228.65902709960938,0.052129581570625305,0.562323272228241
2021-02-17 16:00:00+00:00,0.5511468052864075,0.05292843282222748,15.131392478942871,714.3972778320312,4.809247970581055,0.8675895929336548,4.153820037841797,227.79141235351562,0.05132399499416351,0.5649631023406982
2021-02-17 17:00:00+00:00,0.548453152179718,0.0534258708357811,15.222841262817383,713.4065551757812,4.7857160568237305,0.874367356300354,4.143254280090332,227.4531707763672,0.05233200266957283,0.5779742002487183
2021-02-17 18:00:00+00:00,0.5432008504867554,0.05279439315199852,15.135747909545898,712.3306884765625,4.748687267303467,0.8736196160316467,4.131747245788574,226.23001098632812,0.05164110288023949,0.5826492309570312
2021-02-17 19:00:00+00:00,0.5440710783004761,0.053130920976400375,15.052605628967285,715.6113891601562,4.767367839813232,0.8829008936882019,4.22877311706543,231.0720672607422,0.051390502601861954,0.5768075585365295
2021-02-17 20:00:00+00:00,0.5475029349327087,0.05316229164600372,15.020350456237793,716.7650756835938,4.803558826446533,0.8818798661231995,4.273301124572754,229.79335021972656,0.05092352256178856,0.5764502286911011
2021-02-17 21:00:00+00:00,0.5495437383651733,0.05337759852409363,15.209545135498047,726.0145874023438,4.8188982009887695,0.891896665096283,4.333010196685791,236.30250549316406,0.049779560416936874,0.5774927735328674
2021-02-17 22:00:00+00:00,0.5402284264564514,0.05276193842291832,15.21776294708252,714.6044311523438,4.756489276885986,0.8858610987663269,4.329071521759033,232.57948303222656,0.04962762072682381,0.5701351761817932
2021-02-17 23:00:00+00:00,0.5355492830276489,0.05259760469198227,15.243922233581543,716.6761474609375,4.843162536621094,0.8907116651535034,4.453615188598633,236.93365478515625,0.049366652965545654,0.5753635764122009
2021-02-18 00:00:00+00:00,0.5449044704437256,0.053562942892313004,15.464254379272461,721.9527587890625,4.962555408477783,0.9015794396400452,4.471114158630371,234.4126739501953,0.04994594678282738,0.5824959874153137
2021-02-18 01:00:00+00:00,0.5470826625823975,0.0539170540869236,15.702311515808105,727.3743896484375,4.969386100769043,0.9162943959236145,4.587137222290039,236.4039764404297,0.05242612957954407,0.5829458236694336
2021-02-18 02:00:00+00:00,0.5482656359672546,0.054090458899736404,15.660882949829102,725.0136108398438,4.9389801025390625,0.9218848347663879,4.7020440101623535,235.48593139648438,0.05201860889792442,0.5826222896575928
2021-02-18 03:00:00+00:00,0.54410320520401,0.05361805483698845,15.35401725769043,716.6735229492188,4.898098945617676,0.9069371223449707,4.758546352386475,231.8735809326172,0.0531698577105999,0.5783088803291321
2021-02-18 04:00:00+00:00,0.5449162721633911,0.05372026190161705,15.358492851257324,719.811767578125,4.919939994812012,0.9148489236831665,4.781418800354004,230.513671875,0.05288243293762207,0.5854878425598145
2021-02-18 05:00:00+00:00,0.5492600202560425,0.05393189191818237,15.298760414123535,718.7774047851562,4.938991069793701,0.9326236248016357,5.007523059844971,233.48904418945312,0.052200499922037125,0.5938460826873779
2021-02-18 06:00:00+00:00,0.554222822189331,0.0543801374733448,15.232879638671875,716.7720947265625,4.916300296783447,0.9538577795028687,5.106708526611328,229.9227752685547,0.05133571848273277,0.5929082036018372
2021-02-18 07:00:00+00:00,0.5478654503822327,0.05359634384512901,15.277948379516602,716.2118530273438,4.9130778312683105,0.9450861811637878,5.067110538482666,230.2084197998047,0.05145372822880745,0.5849013924598694
2021-02-18 08:00:00+00:00,0.5457570552825928,0.053118571639060974,15.127747535705566,712.1221923828125,4.828742980957031,0.935575008392334,4.939762115478516,230.7178497314453,0.050491899251937866,0.5957931876182556
2021-02-18 09:00:00+00:00,0.544001579284668,0.053465910255908966,15.230707168579102,716.2213745117188,4.851647853851318,0.9443544745445251,5.011137962341309,232.6048126220703,0.05090833827853203,0.603393018245697
2021-02-18 10:00:00+00:00,0.5376755595207214,0.05329441651701927,15.201048851013184,712.815185546875,4.816723823547363,0.9407240748405457,4.989827632904053,231.36419677734375,0.05125092342495918,0.5983941555023193
2021-02-18 11:00:00+00:00,0.5323709845542908,0.05298022925853729,14.8817777633667,701.9165649414062,4.753978729248047,0.9198138117790222,4.985654830932617,224.98388671875,0.0512809120118618,0.5943716764450073
2021-02-18 12:00:00+00:00,0.5330420136451721,0.053214918822050095,14.938665390014648,698.9080810546875,4.7785162925720215,0.9256261587142944,4.987114429473877,227.67263793945312,0.051918528974056244,0.592615008354187
2021-02-18 13:00:00+00:00,0.5379985570907593,0.05373847857117653,15.141101837158203,710.8442993164062,4.836724281311035,0.9347121119499207,5.093590259552002,230.38780212402344,0.052678223699331284,0.5991907119750977
2021-02-18 14:00:00+00:00,0.5362353324890137,0.0538848340511322,15.131117820739746,708.9420166015625,4.839945316314697,0.9360405802726746,5.355271339416504,230.37277221679688,0.05135446414351463,0.6095349192619324
2021-02-18 15:00:00+00:00,0.5310338735580444,0.05359579250216484,14.76620864868164,702.4640502929688,4.797000885009766,0.9261410236358643,5.266942024230957,226.23243713378906,0.05124972015619278,0.6177400946617126
2021-02-18 16:00:00+00:00,0.5338324904441833,0.055110085755586624,15.030572891235352,704.2839965820312,4.8596367835998535,0.9159935116767883,5.407816410064697,226.88648986816406,0.05219442769885063,0.6277177333831787
2021-02-18 17:00:00+00:00,0.531000018119812,0.05483127012848854,14.822084426879883,695.2828369140625,4.81298828125,0.9164901375770569,5.475274562835693,224.58714294433594,0.059608567506074905,0.6160711646080017
2021-02-18 18:00:00+00:00,0.5353307723999023,0.054695941507816315,14.95430850982666,697.1492919921875,4.854678153991699,0.9199686646461487,5.631826877593994,225.43557739257812,0.056702662259340286,0.6255448460578918
2021-02-18 19:00:00+00:00,0.53522789478302,0.05497017130255699,14.870513916015625,696.6712036132812,4.853220462799072,0.9089232683181763,5.948336601257324,224.51629638671875,0.05826384946703911,0.6232870221138
2021-02-18 20:00:00+00:00,0.5390118956565857,0.05515209957957268,14.895101547241211,705.7854614257812,4.945428371429443,0.9185060262680054,5.910315036773682,227.85987854003906,0.05750022828578949,0.6354050636291504
2021-02-18 21:00:00+00:00,0.5414816737174988,0.0553215928375721,14.996788024902344,708.9000244140625,4.913763523101807,0.9211567044258118,5.916431427001953,228.8262176513672,0.058992430567741394,0.6369696855545044
2021-02-18 22:00:00+00:00,0.5366189479827881,0.055064212530851364,14.950539588928223,705.0405883789062,4.877202987670898,0.9121749401092529,5.860063552856445,226.97386169433594,0.060507290065288544,0.6295255422592163
2021-02-18 23:00:00+00:00,0.5326199531555176,0.05499989911913872,14.970879554748535,706.0991821289062,4.8403167724609375,0.9143131375312805,5.982598781585693,226.90284729003906,0.05961883068084717,0.634041965007782
2021-02-19 00:00:00+00:00,0.5345467329025269,0.05617697909474373,14.948196411132812,703.846923828125,4.8328094482421875,0.9228324294090271,5.873897075653076,227.61756896972656,0.05654015764594078,0.6323446035385132
2021-02-19 01:00:00+00:00,0.5281795859336853,0.05538848787546158,14.603007316589355,694.4816284179688,4.7515997886657715,0.9076896905899048,5.728403091430664,223.36997985839844,0.05706925690174103,0.6270704865455627
2021-02-19 02:00:00+00:00,0.5258082747459412,0.05525466427206993,14.58426284790039,694.7451782226562,4.745715141296387,0.9046767354011536,5.719110488891602,225.5573272705078,0.05693114548921585,0.6213544607162476
2021-02-19 03:00:00+00:00,0.5315546989440918,0.05696655809879303,14.590181350708008,693.3685302734375,4.768705368041992,0.9021103978157043,5.613680839538574,225.14744567871094,0.05730840936303139,0.6171841025352478
2021-02-19 04:00:00+00:00,0.52747642993927,0.05654986575245857,14.572755813598633,688.3787841796875,4.7344865798950195,0.8908059597015381,5.572340488433838,223.64529418945312,0.05672486498951912,0.6051822900772095
2021-02-19 05:00:00+00:00,0.5289113521575928,0.05958527326583862,14.686182975769043,695.8732299804688,4.789833068847656,0.8952519297599792,5.484632968902588,225.75161743164062,0.055961478501558304,0.6094120740890503
