t,addresses/count,addresses/sending_count,addresses/receiving_count,addresses/active_count,addresses/new_non_zero_count,transactions/count,transactions/rate,transactions/transfers_volume_sum,transactions/transfers_volume_mean,transactions/transfers_volume_median,fees/volume_sum,fees/volume_mean,fees/volume_median,blockchain/utxo_created_count,blockchain/utxo_spent_count,blockchain/utxo_created_value_sum,blockchain/utxo_spent_value_sum,blockchain/utxo_created_value_mean,blockchain/utxo_spent_value_mean,blockchain/utxo_created_value_median,blockchain/utxo_spent_value_median
2017-11-06,324526341.0,485935.0,608682.0,825175.0,417763.0,270896.0,3.13537037037037,2780745.74843456,10.2649937556646,0.09561735,240.33789733,0.0008871961835160001,0.0006322,730294.0,644672.0,2782648.58633189,2780986.08633189,3.81031281419796,4.31380001974939,0.014226530000000001,0.01865941
2017-11-07,325021833.0,557414.0,714388.0,939797.0,495492.0,335480.0,3.88287037037037,3521593.98855358,10.4971801256515,0.0759001,294.12731396,0.0008767357635620001,0.00059961,898577.0,739546.0,3523838.11586754,3521888.11586754,3.92157613189251,4.76222995711902,0.01265217,0.02
2017-11-08,325474101.0,520104.0,646168.0,860899.0,452268.0,301202.0,3.4861342592592592,4265261.16557737,14.1607996148008,0.1061106,262.16939123,0.0008704105259260001,0.00063388,789932.0,695556.0,4267323.3349686,4265523.3349686,5.4021401018931,6.13253761734298,0.0160192,0.020871
2017-11-09,325985322.0,568448.0,728011.0,945877.0,511221.0,341128.0,3.948240740740741,2235535.74171966,6.55336337597515,0.09442477,361.32993999,0.0010592209961940002,0.000678,878731.0,746314.0,2237809.57165965,2235897.07165965,2.54663778978965,2.99592004392206,0.01544124,0.02393099
2017-11-10,326405029.0,453526.0,619971.0,795398.0,419707.0,271625.0,3.1438078703703702,2332130.80100204,8.585847403597061,0.13490785,319.97295719,0.00117799524046,0.0007300000000000001,739618.0,582546.0,2333950.77395923,2332450.77395923,3.15561651279339,4.00389115015675,0.019200000000000002,0.03246393
2017-11-11,326704754.0,307942.0,455456.0,578293.0,299725.0,194554.0,2.251782407407407,1663563.31178609,8.55065077966056,0.17481531,317.05792683,0.001629665423635,0.00093401,542026.0,380705.0,1664880.36971292,1663880.36971292,3.07158765393709,4.37052407957058,0.01942498,0.05258497
2017-11-12,327010793.0,316228.0,467922.0,598617.0,306039.0,185886.0,2.151458333333333,2086347.0166784,11.2237985468428,0.21059337,583.61046709,0.003139614963418,0.00212424,542990.0,389853.0,2087930.62714549,2086930.62714549,3.84524692378408,5.35312188734085,0.02192506,0.05776096
2017-11-13,327484638.0,519840.0,694899.0,917281.0,473845.0,309159.0,3.578229166666666,4371620.3135537,14.1403624463581,0.12759875,783.38626441,0.00253392676393,0.0017009999999999998,846427.0,668821.0,4374153.69981811,4372403.69981811,5.16778611719393,6.5374796841279,0.01737127,0.03291886
2017-11-14,327900312.0,471624.0,604118.0,817515.0,415674.0,271867.0,3.146608796296296,3858933.95004937,14.1941977145051,0.11811379999999999,615.08687921,0.002262455094623,0.00157296,752623.0,609764.0,3861149.03692858,3859549.03692858,5.13025649884282,6.32957838922694,0.01762813,0.02779953
2017-11-15,328386293.0,569118.0,709265.0,951177.0,485981.0,321636.0,3.722638888888889,3420395.55041839,10.634367889223899,0.09963157,603.50996198,0.0018763756606220003,0.00107,874737.0,752398.0,3422899.06038037,3420999.06038037,3.91306079470782,4.54679446301076,0.0154,0.022770000000000002
2017-11-16,328846572.0,548897.0,677396.0,903477.0,460279.0,310244.0,3.590787037037037,3815591.67219158,12.2986799815357,0.10455648000000001,502.64025918,0.0016201449800150002,0.001,833182.0,740903.0,3817994.31245076,3816094.31245076,4.58242534338324,5.15059908307937,0.01556451,0.0216541
2017-11-17,329284222.0,611166.0,684278.0,980105.0,437650.0,306450.0,3.546875,3815730.92665487,12.4513980311792,0.07376831,401.16643265,0.0013090763016800002,0.00055615,858878.0,835867.0,3818219.59308752,3816132.09308752,4.44559016890354,4.5654776335081095,0.013694,0.014700000000000001
2017-11-18,329695262.0,511465.0,614814.0,849489.0,411040.0,270738.0,3.133541666666666,2714123.90913072,10.0249093556528,0.0604855,289.98839235,0.00107110340015,0.00041285000000000003,744358.0,690506.0,2716113.89752307,2714413.89752307,3.64893491777217,3.93105041451207,0.01080718,0.014359799999999999
2017-11-19,330090908.0,590084.0,603340.0,908885.0,395646.0,264695.0,3.063599537037037,5439917.37967927,20.551643890814802,0.06960899,247.44354414,0.0009348251540070001,0.00039252,735576.0,823484.0,5442164.82322341,5440164.82322341,7.39850786760771,6.6062787172834,0.01039621,0.00922381
2017-11-20,330589141.0,626585.0,734737.0,989848.0,498233.0,336029.0,3.889224537037037,4221705.70705802,12.5635159675451,0.07972672,329.01817427,0.0009791362479720002,0.00038859999999999996,916023.0,836496.0,4224222.22523229,4222034.72523229,4.6114805253059,5.04728620965586,0.0125,0.01542791
2017-11-21,331108710.0,610872.0,753790.0,979905.0,519569.0,370918.0,4.293032407407407,3634760.72534592,9.79936461791,0.06231885,310.29655182,0.0008365637467580001,0.00036723,985419.0,839115.0,3637233.52189774,3635071.02189774,3.69105276222371,4.33202960487866,0.012391,0.01714469
2017-11-22,331571382.0,541868.0,673785.0,870866.0,462672.0,311885.0,3.609780092592592,3505674.43497835,11.2402790611229,0.07883221,256.40318228,0.0008221080920210001,0.00037208,833205.0,731537.0,3507780.83816063,3505930.83816063,4.20998534353565,4.79255435905586,0.01366686,0.01765789
2017-11-23,332086452.0,582929.0,747146.0,956701.0,515070.0,352050.0,4.074652777777778,3404730.57093107,9.67115628726333,0.07247791,265.91956914,0.00075534602795,0.00037367,927261.0,773495.0,3406958.99050021,3404996.49050021,3.6742179283937,4.40209243821902,0.0127123,0.0215744
2017-11-24,332537047.0,557043.0,698330.0,907120.0,450595.0,305586.0,3.536875,2675752.81462924,8.75613678188552,0.06965911,233.53648718,0.0007642250861620001,0.0003616,862393.0,725838.0,2677848.85111642,2675986.35111642,3.10513750820844,3.68675427728559,0.01248712,0.01859801
2017-11-25,333018717.0,590665.0,697517.0,931673.0,481670.0,336533.0,3.89505787037037,2897772.01348529,8.61066229310435,0.06322771,195.63976527,0.0005813390225320001,0.00033554,873329.0,776794.0,2899917.65325056,2897967.65325056,3.32053287277823,3.7306771850073,0.0109,0.014400000000000001
2017-11-26,333519779.0,574913.0,712585.0,936208.0,501062.0,329524.0,3.8139351851851853,2048211.58559524,6.21566740387732,0.062401399999999996,191.22207725,0.000580297875875,0.00030931000000000003,874507.0,757956.0,2050315.30767249,2048402.80767249,2.34453847444613,2.70253524963519,0.01065765,0.01361454
2017-11-27,334106433.0,640222.0,829622.0,1057284.0,586654.0,379086.0,4.387569444444445,2424023.66342545,6.39438983087071,0.072462,236.5030831,0.000623877123133,0.00034511,1014166.0,830170.0,2426385.16650855,2424260.16650855,2.39249310912468,2.92019726864202,0.01252255,0.0187178
2017-11-28,334684971.0,600584.0,816712.0,1025707.0,578538.0,365821.0,4.234039351851852,2878736.50797607,7.86924891675461,0.10187299999999999,245.23091351,0.000670357670855,0.00036256,978834.0,764171.0,2880931.73888958,2878981.73888958,2.94322810495919,3.7674574655274498,0.01659425,0.02471195
2017-11-29,335324058.0,660439.0,902833.0,1131583.0,639087.0,397917.0,4.605520833333333,3259589.54027613,8.19163177314903,0.12034494,290.90212855,0.00073106232845,0.00038865,1074536.0,847575.0,3262042.94240396,3259880.44240468,3.03576887363841,3.84612623355419,0.01923331,0.02796543
2017-11-30,335913576.0,631810.0,851411.0,1084876.0,589518.0,384219.0,4.446979166666667,2695434.19557413,7.01535893741361,0.09723082,270.63114407,0.000704366895104,0.00038419999999999996,1036023.0,821909.0,2697792.3267182,2695704.8267182,2.6039888368484,3.27980935446405,0.01338321,0.02459035
2017-12-01,336490441.0,652412.0,869247.0,1116238.0,576865.0,412725.0,4.776909722222222,2316583.36272268,5.61289808643198,0.061500000000000006,247.0519056,0.000598587208431,0.00036635,1107138.0,905994.0,2319117.91462828,2316830.41462828,2.09469633833209,2.5572248984301,0.0120442,0.01686122
2017-12-02,336957267.0,578417.0,683854.0,942678.0,466826.0,326193.0,3.775381944444444,2140587.62138404,6.56233463435457,0.060134230000000004,190.29585342,0.000583384233935,0.00035498,858953.0,789747.0,2142790.41723746,2140777.91723746,2.49465386026646,2.71071357945958,0.01022037,0.01190443
2017-12-03,337482179.0,611244.0,762957.0,1016497.0,524912.0,352868.0,4.08412037037037,1868076.65318648,5.29398146951977,0.06308367,187.45114274,0.000531221711064,0.00033662,925305.0,847573.0,1870464.10432922,1868264.10432922,2.02145682162013,2.20425155630161,0.01038684,0.01519518
2017-12-04,338095601.0,685749.0,885080.0,1145159.0,613422.0,400505.0,4.635474537037037,2610865.5593924,6.51893374462843,0.08188333,226.11990963,0.000564586983008,0.00033762,1070101.0,901937.0,2613354.17930203,2611091.67930203,2.44215656213951,2.89498233169506,0.01240369,0.014235580000000001
2017-12-05,338717331.0,657529.0,891220.0,1145899.0,621730.0,405531.0,4.693645833333333,3013538.08533213,7.43109179158214,0.08706982,219.679754,0.000541708905114,0.00030608,1102600.0,874926.0,3015982.76508613,3013757.76508613,2.73533717130978,3.44458590222044,0.01326855,0.01736421
2017-12-06,339415206.0,698671.0,978219.0,1230802.0,697875.0,443399.0,5.13193287037037,3528903.81132108,7.95875455587645,0.14229184,257.16995428,0.000579996694354,0.00031063,1187481.0,915515.0,3531510.98127536,3529160.98127536,2.97395156745698,3.85483687462833,0.01885955,0.029
2017-12-07,340056233.0,575537.0,869067.0,1068948.0,641027.0,374765.0,4.337557870370371,3446744.35274303,9.19708177856275,0.18858257,364.60560502,0.0009728912919290001,0.00065633,1016252.0,710337.0,3449008.95834805,3447108.95834805,3.39385207443432,4.85277967830487,0.02262959,0.045131950000000004
2017-12-08,340713752.0,598355.0,901987.0,1124998.0,657519.0,384936.0,4.455277777777778,2489835.58393362,6.4681806428437,0.12881082,641.42966479,0.0016663280773680002,0.001026,1057636.0,742167.0,2492427.01359841,2490477.01359841,2.35660190613633,3.35568276897033,0.017380000000000003,0.042692020000000004
2017-12-09,341345509.0,670014.0,877546.0,1187726.0,631757.0,403225.0,4.666956018518518,2892427.81568011,7.17323532935734,0.0865186,567.08842445,0.0014063821054000002,0.0009394999999999999,1043122.0,863204.0,2895169.90410456,2892994.90410456,2.77548542174792,3.35146142059646,0.013921,0.029211940000000002
2017-12-10,341869897.0,644650.0,739368.0,1077246.0,524388.0,341256.0,3.949722222222222,1985166.98012261,5.81723685480287,0.0714766,458.10029691,0.001342394849936,0.00085309,881151.0,858122.0,1987675.08041952,1985625.08041952,2.25577123605322,2.3139193266453,0.012,0.032
2017-12-11,342467698.0,641127.0,867628.0,1153410.0,597801.0,368427.0,4.264201388888889,2685301.63145855,7.28855819866235,0.07048429,483.63865068,0.00131271228949,0.0008554999999999999,1038351.0,853912.0,2687922.77010923,2685785.27010923,2.58864562186508,3.14527172602005,0.012,0.0313
2017-12-12,343077905.0,600130.0,867749.0,1096912.0,610207.0,372821.0,4.315057870370371,3299641.31304497,8.85047063616303,0.12394029999999999,537.94407913,0.001442901765538,0.00087645,1043614.0,762972.0,3302129.2571241,3300179.2571241,3.16412893763797,4.3254264338981,0.01542605,0.02654755
2017-12-13,343760084.0,745641.0,958457.0,1261339.0,682179.0,424393.0,4.911956018518518,3264621.41045476,7.69244876907661,0.11942669,604.2979452,0.0014239111983460001,0.0008588,1142229.0,937914.0,3267550.70839996,3265225.70839996,2.86067917063914,3.48137004927951,0.017,0.023586740000000002
2017-12-14,344560264.0,737025.0,1072829.0,1283917.0,800180.0,490459.0,5.676608796296296,2940585.53878265,5.99557871051935,0.28850076,644.60794431,0.0013142952709800002,0.00085846,1264802.0,888006.0,2943542.64672696,2941230.14672696,2.32727545238462,3.31217373162676,0.024239,0.05048958
2017-12-15,345219615.0,675609.0,942373.0,1179692.0,659351.0,405507.0,4.693368055555555,2753944.07558892,6.79136013826857,0.16465626,592.70393429,0.0014616367517450001,0.0009359500000000001,1114985.0,835036.0,2756649.27952242,2754536.77952321,2.47236445290513,3.29870422295951,0.01653035,0.0348876
2017-12-16,345798332.0,718206.0,819281.0,1136353.0,578717.0,364051.0,4.21355324074074,2353431.41136886,6.46456516083976,0.1136286,534.01138337,0.0014668587186130002,0.000896,976493.0,890026.0,2356102.92275223,2353965.42275223,2.4128211085509,2.6448277047549498,0.01437646,0.02130418
2017-12-17,346423413.0,726850.0,877437.0,1176087.0,625081.0,391725.0,4.533854166666667,2386215.01656742,6.09155661897348,0.10983385,535.43867532,0.001366873891939,0.00088816,1047080.0,927302.0,2389062.95524274,2386750.45524274,2.28164319368408,2.57386531598417,0.014586710000000001,0.02347381
2017-12-18,347070500.0,733448.0,922458.0,1197815.0,647087.0,394057.0,4.560844907407407,3002889.17446876,7.6204436781195195,0.16608068,587.12548366,0.001489950650946,0.00087977,1086689.0,907184.0,3005751.29995242,3003476.29995242,2.7659719569742798,3.31076859815916,0.019,0.025191830000000002
2017-12-19,347707329.0,553293.0,887666.0,1048067.0,636829.0,378482.0,4.380578703703704,1982485.13437893,5.23799053687871,0.28903102,662.59550536,0.0017506658318220002,0.0010848,1032155.0,667028.0,1984897.72988429,1983147.72988429,1.92306168151517,2.97311016911478,0.029,0.08
2017-12-20,348315584.0,547079.0,853837.0,1025876.0,608255.0,370141.0,4.2840393518518525,2225263.58634752,6.01193487440606,0.28137239,911.59174277,0.00246282293172,0.0016048,994169.0,659151.0,2227875.17809029,2226175.17809029,2.24094211154269,3.37733717780947,0.033409,0.07604364
2017-12-21,348892174.0,507175.0,840711.0,1002339.0,576590.0,335350.0,3.881365740740741,1788307.66771119,5.33266040766717,0.3049192,1128.76167038,0.0033659211879520003,0.0020421,975207.0,609278.0,1791086.42938157,1789436.42938157,1.83662179350802,2.93697857034321,0.03058237,0.08593172
2017-12-22,349505532.0,625687.0,890703.0,1112359.0,613358.0,380493.0,4.403854166666667,1898265.50370949,4.98896301301075,0.2718216,1495.94647734,0.003931600521796,0.0022600000000000003,1063090.0,761980.0,1901698.95018683,1899761.45018683,1.78884097318838,2.49319070078852,0.03230094,0.07268659
2017-12-23,349988481.0,553035.0,729611.0,980565.0,482949.0,308072.0,3.565648148148148,1778426.1479879,5.77276139340123,0.1937081,1065.61559484,0.0034589822990720004,0.0022600000000000003,892665.0,685789.0,1781229.26358274,1779491.76358274,1.99540618662405,2.59480942911412,0.02,0.044042660000000004
2017-12-24,350406534.0,646967.0,652183.0,1023755.0,418053.0,279371.0,3.233460648148148,1424547.40357037,5.0991241165704,0.11123265,881.12136284,0.003153947127081,0.0019549,790857.0,809749.0,1427328.52493321,1425428.52493321,1.8047871169291199,1.76033378853596,0.01494722,0.028561999999999997
2017-12-25,350753932.0,562596.0,565044.0,879892.0,347398.0,228791.0,2.648043981481481,1808250.20357362,7.90350233870058,0.14091351,689.39441204,0.003013205991669,0.0018000000000000002,693608.0,710756.0,1810627.09798566,1808939.59798566,2.61044725260617,2.54509226511724,0.0176253,0.028
2017-12-26,351145924.0,579868.0,605826.0,912381.0,391992.0,247298.0,2.86224537037037,2182721.27677463,8.826279536327,0.18444431,725.62381816,0.0029342081948090003,0.0015325,723719.0,745470.0,2185221.90059279,2183446.90059279,3.01943420110954,2.92895341273665,0.020645860000000002,0.029435160000000002
2017-12-27,351654124.0,638320.0,749167.0,1032410.0,508200.0,307486.0,3.55886574074074,2320848.80127889,7.54781941707553,0.25369146,784.81712352,0.002552367013522,0.0014632,883729.0,803047.0,2323583.61840241,2321633.61840241,2.62929429542588,2.89103080940767,0.026369280000000002,0.04343
2017-12-28,352150397.0,614790.0,741462.0,1003647.0,496273.0,304904.0,3.5289814814814813,2064769.14026586,6.77186635880777,0.24768472,785.83389168,0.0025773157835900003,0.00146853,879002.0,767445.0,2067417.47415754,2065554.97415754,2.35200542678804,2.69146971334433,0.0245,0.05
2017-12-29,352713531.0,660586.0,838899.0,1094021.0,563134.0,353659.0,4.093275462962963,2308209.36417879,6.52665240861624,0.28737674,785.79504963,0.002221900332325,0.00126628,1007613.0,840315.0,2311057.65922842,2308995.15922842,2.29359650900536,2.74777334598146,0.02466175,0.04015177
2017-12-30,353262140.0,584929.0,815072.0,1009178.0,548609.0,344260.0,3.984490740740741,2241358.77275721,6.51065698238891,0.33493875,778.5711097,0.002261578776796,0.00120766,954112.0,718060.0,2243962.34386691,2242137.34386691,2.35188567365981,3.12249302825239,0.030011140000000002,0.06647899
2017-12-31,353703286.0,636548.0,678645.0,1007300.0,441146.0,290259.0,3.359479166666666,1635542.90172494,5.63477067627508,0.16280961,545.14452622,0.0018781313455220002,0.00114096,812109.0,855744.0,1638125.54625116,1636088.04625116,2.01712522118478,1.91188959110571,0.0167917,0.019
